group,name,username,id
Startup Community,Alexey Vinogradov,alekseyvinogradov,333282230.0
Startup Community,Gorlinkova,jgorlinkovaa,792117151.0
Startup Community,Шафкат,shafkattt,475734570.0
Startup Community,▓▒Mr.Monopoly▒▓,m_r_Monopoly,343597338.0
Startup Community,Alex,pure_contact,575032123.0
Startup Community,JN ­,talkJN,669383693.0
Startup Community,Геннадий Козарь,gennadiy_kozar,28457839.0
Startup Community,Ksenia@OKEx,xenieOKEx,256749558.0
Startup Community,Тимофей Баженов,tbazhenov,295367851.0
Startup Community,Alex Vakula,Alex_Scalping,350324793.0
Startup Community,Aleks Kukharenko,AleksKukharenko,330648955.0
Startup Community,Vyacheslav_m,Vyacheslav_vm,258822402.0
Startup Community,Inna Takfatulina,revenuefranchise,668153589.0
Startup Community,Elsavi,Elsavi,179720946.0
Startup Community,Sergius,TheRu27,171836369.0
Startup Community,Blagomir,blagomir777,394025880.0
Startup Community,Maxim,trumptech,386809521.0
Startup Community,Анастасия Степанова,Naaaaasta,66780736.0
Startup Community,Alejandro,shop_81,323438130.0
Startup Community,Oleg Kirovich,psy_ok,713171370.0
Startup Community,Dragostea,Dragostea9,768860684.0
Startup Community,Валерий Воротинцев,,479735663.0
Startup Community,Yury,,786477958.0
Startup Community,Anton Golovin,ant0ngolovin,410530677.0
Startup Community,Филипп Чернов,PhilippChernov,72329248.0
Startup Community,Евгений,uevgeny,453781204.0
Startup Community,Ален • Коучинг • Бизнес Девелопмент • Создание сайтов,alenleitrus,781064770.0
Startup Community,Super Mario 8,Flipper8,394822121.0
Startup Community,Lil Dicky,cicerodd,437420376.0
Startup Community,dzmitry,dzmitry1067,333250650.0
Startup Community,Александр,Good888Win,538262716.0
Startup Community,Павел Бравиков,PavelBrvkv,755273698.0
Startup Community,Денис Таргетолог,DenisObrezha,499835574.0
Startup Community,~,nvoptim,733168480.0
Startup Community,Limanov Ruslan,LimanovRuslan,398019852.0
Startup Community,L l,zaurkadet,756293916.0
Startup Community,Arseniy,arseniy404,686591268.0
Startup Community,Rassl,Rassl007,88107157.0
Startup Community,Сергей,Serg783,793042383.0
Startup Community,Валентин,valinting,412510800.0
Startup Community,Iren Feliciter,Iren_Feliciter,777619686.0
Startup Community,Anthon,fdrov,59256983.0
Startup Community,Yan Ralan,yanralan,694304882.0
Startup Community,Alex,business_alex17,176090075.0
Startup Community,Андрей Деревянкин,granata005,474484195.0
Startup Community,...,,498956298.0
Startup Community,@kareta070,Artem0080,442236506.0
Startup Community,Ваня,Mafuckaz,171694668.0
Startup Community,Макс,youcanhustle,639664264.0
Startup Community,S D,sd_sdjourn,268663981.0
Startup Community,barak obama,Ruskievskaya4ina,755181762.0
Startup Community,Yevhen,dvaita,758698112.0
Startup Community,Viki 🦋,VikiZhu,354983151.0
Startup Community,Anastasia,,707346668.0
Startup Community,𝕁𝕠𝕙𝕒𝕟,polevo1,468959193.0
Startup Community,Дима,Flamma228,490364127.0
Startup Community,German Ya,GermanYa120380,436244346.0
Startup Community,Игорь,Jelloki,76533163.0
Startup Community,Антон Илюхин,,425766502.0
Startup Community,Konstantin Bratishchev,,346639896.0
Startup Community,Анна [HODL] Науменко 🦄,Anikanaum,86553755.0
Startup Community,Roman Kushnarev,kushnrom,327580429.0
Startup Community,🌞 🤟🏿,sqoar221,247425600.0
Startup Community,Vladimir,block361,231617103.0
Startup Community,Alpine Investments,ALP_INV,555002300.0
Startup Community,Виталий Донцов,vdsite,761586516.0
Startup Community,Sergey Armiya,Muz1cOn,270395611.0
Startup Community,Никита,Skorobogat,347398622.0
Startup Community,Алекс,,739846035.0
Startup Community,L,baykova_l,797577725.0
Startup Community,Валерий | Запуски инфопродуктов,v_khovatov,316343448.0
Startup Community,RG,HHHHHHHHHHZZZB,330455420.0
Startup Community,Sergey Koskov,skoskov,38231601.0
Startup Community,Dmitriy Visham,vishamadas,123024639.0
Startup Community,Александр,aleks25,369760904.0
Startup Community,Александр,alex_litvinenco,68141906.0
Startup Community,Andrey,RuKaVSmEtAnE,136792204.0
Startup Community,Василий Зайцев,Mikkmoto,626819474.0
Startup Community,Kras,Kras_s_s,206117822.0
Startup Community,Тихий Дон,Tolya1703,664411673.0
Startup Community,Dmitry ArbatFund,arbatfund,666765556.0
Startup Community,Andrey,andy17r,628344702.0
Startup Community,🌎EvgeniySm,EvgeniyS7,425265009.0
Startup Community,YouDiedBot,youdiedbot,764272037.0
Startup Community,Yuri Maraykin,Maraykin,370156280.0
Startup Community,Иван Иваныч,Mr_Inet,512194071.0
Startup Community,Megane999,megane999,43026742.0
Startup Community,Igor Matrosov,,537818842.0
Startup Community,Farhad,metromesh,195820535.0
Startup Community,K B,kbzvrg,122113627.0
Startup Community,Nick,jgast,228729276.0
Startup Community,NIK,NIK561,387081334.0
Startup Community,Vlad,trffmngr,725885767.0
Startup Community,Anatoliy Komkov,AnatoliyKomkov,704792.0
Startup Community,Gamer,,766193252.0
Startup Community,Александра Русакова,Alex_Rus25,537044704.0
Startup Community,Человек Просто,chelovek_prostoo,253093867.0
Startup Community,Vad Fabi,vfabi,447337582.0
Startup Community,Диорик Чудовища,zifzafpifpaf,275065845.0
Startup Community,Aнтон,tongrow,350678507.0
Startup Community,S,,196745757.0
Startup Community,anonimus007,anonimus007,479462312.0
Startup Community,Evgenii,lwhouse,173025221.0
Startup Community,Ирина Антипова,,657856067.0
Startup Community,Дмитрий Т,dntrr,703888018.0
Startup Community,Group Butler,GroupButler_bot,176365905.0
Startup Community,Anton Andreev,AntonAndreev,393686735.0
Startup Community,Pavel,PabloBoom,36388925.0
Startup Community,Bob123,,448684400.0
Startup Community,Дмитрий,PAPA_D1MA,446132450.0
Startup Community,Buba [work] A,BuBBa1337,413965841.0
Startup Community,0leg.01k,boredoneoleg,603461512.0
Startup Community,Ася,AsiaRusMSK,424021114.0
Startup Community,Zoom 🔝,Chiiippp,529751692.0
Startup Community,Vladislav Klimanov,ahmpro,77344895.0
Startup Community,Полина,polinaivl,430330341.0
Startup Community,Anna,webledi,614526349.0
Startup Community,Alexey z,itai_projects,365375252.0
Startup Community,Зубик Зубик,,3823765.0
Startup Community,Али,Neostav,430881379.0
Startup Community,Anna Vostokina,ann7v,380903353.0
Startup Community,Aleksandr,AleksNim,528346631.0
Startup Community,Андрей,kw_storm,649154366.0
Startup Community,Алексей,lehasport98,611830145.0
Startup Community,Il Fenomeno,Qroker,796279600.0
Startup Community,Name Name,vinzomm,518576816.0
Startup Community,Ramas USA,UsaRussian,331604934.0
Startup Community,D. K.,MariTay,412202918.0
Startup Community,Данил,Gloker1613,595096898.0
Startup Community,Foxlib,bestbat,320966895.0
Startup Community,Дотошный,brakonier485,395991486.0
Startup Community,Leonid Kalneus,ManFromSiberia,258750.0
Startup Community,Kirill Sokolov,,776210293.0
Startup Community,Михаил Теплов,a6122200,319506941.0
Startup Community,Viacheslav Bessonov,v_bessonov,129819133.0
Startup Community,Sergy B.,sbavin,501203.0
Startup Community,Ирина Арсенюк,,440240640.0
Startup Community,Damon,rubyfruit,380043536.0
Startup Community,Алексей O,alexosin,187501419.0
Startup Community,Саша,ja_sania,746909468.0
Startup Community,Jolt,,147040197.0
Startup Community,Alexandr Chaus (@alexandrchaus),alexandrchaus,318646487.0
Startup Community,Alexander V. Ivanov,ShereAI,11993623.0
Startup Community,Andrey,milodron,219388812.0
Startup Community,Иван .,,615436349.0
Startup Community,Dmitry Pulya,dpulya,349416781.0
Startup Community,Rinat,tktl_rina,770733717.0
Startup Community,Bazu,bazu1,186079642.0
Startup Community,Anastaysha,anastaysha164,560223446.0
Startup Community,Алексей Рожнов,justgast,227218405.0
Startup Community,Pavultra,Pavultra,315826874.0
Startup Community,K1rych,K1rych27,317689199.0
Startup Community,R R,Mojnopotom,525787002.0
Startup Community,Alexander Kuzmin,roosit,138849860.0
Startup Community,Евгений,,580403721.0
Startup Community,Dorothy Rogers,sgldfkgjlsdkjglsdkf,427272872.0
Startup Community,Анна Заграфова,zagrafovana,445745069.0
Startup Community,♠️,monch001,747931011.0
Startup Community,Arino,joinwhat,438929552.0
Startup Community,Антонио,chebaksar777,729074347.0
Startup Community,Анна,,480136120.0
Startup Community,V,qazwsz,258026968.0
Startup Community,Artem,Timofa,809911.0
Startup Community,Евгений,EvgenyLLC,254652223.0
Startup Community,Иван З,Ivan_m90,354934931.0
Startup Community,ku pr,Kajach,603026850.0
Startup Community,Pavel Belenets,pavelbelenets,183523460.0
Startup Community,Vladislav,,417714064.0
Startup Community,Владислав Миронов,mironoov,706128205.0
Startup Community,Ekaterina Litvinova,,607401990.0
Startup Community,Marina Turmysheva,Marina_turmysheva,639666683.0
Startup Community,N B,n_borisoff,50040935.0
Startup Community,Ideas Generator,Ideasgenerator,638593978.0
Startup Community,Artem Kucherenko,zukum,296130370.0
Startup Community,Татьяна,,731387926.0
Startup Community,Emin3m,min3mE,664070104.0
Startup Community,Max Kot,Zorog5,387063650.0
Startup Community,Кирилл | [фамилия],mozg98,264850184.0
Startup Community,Александр Сумбаев,Alexandr_Sumbaev,279356207.0
Startup Community,Jack Black,Jack_Black2018,782922094.0
Startup Community,Alexey,noexpr,109819876.0
Startup Community,🇸 🇭 🇴 🇼 🇩 🇮,ShowDI,293041301.0
Startup Community,Vi,Profit8888,413558695.0
Startup Community,Кристина 🦊,Foxonarun,333228696.0
Startup Community,Elena Belan⭐,Elena_Belan,295870581.0
Startup Community,Vishnya,sabina_vishnya,254471470.0
Startup Community,Alina Lyn,alina_lyn,541004208.0
Startup Community,Максим Отуков,maksim_otukov,379645679.0
Startup Community,Arthur,Arcos83,6764191.0
Startup Community,Матвей Тимофей,grandparser,774986100.0
Startup Community,Alexander Aleshin,Alex_Aleshin,81139305.0
Startup Community,Anton,stiner11,442111336.0
Startup Community,Станислав Борчев,D3814n,144934442.0
Startup Community,PDK,predator_dk,636497981.0
Startup Community,Aleksandr Malkin,aleksmalkin1,207795853.0
Startup Community,Alan,Duiesel,47299180.0
Startup Community,Daniil Reush,DaniilReus,464900754.0
Startup Community,Konstantin Syrtsov,SyrtsovKonstantin,206010404.0
Startup Community,Ivan Ivan,,326317335.0
Startup Community,Alex,Call_MeAlex,186302016.0
Startup Community,Данил Гончаров,d_gonchar,643218686.0
Startup Community,Anika Naumenko,Pnauma,693124275.0
Startup Community,ekzjuperi,ekzjuperi,154147035.0
Startup Community,Анна Куклева,AnnaKukleva,523843566.0
Startup Community,Алёна Видясова,alenavidyasova,196547326.0
Startup Community,Vadim,deksominol,421166131.0
Startup Community,Денис Потапов,den4ke,295747478.0
Startup Community,Crosser Bot,crosser_bot,378478810.0
Startup Community,Дарья,,673550075.0
Startup Community,Ivan,IVata13,225096284.0
Startup Community,dcb,qwertyhgf,126226130.0
Startup Community,Igor,gr0m7,498756637.0
Startup Community,Stas Avdeev,funtision,498717609.0
Startup Community,HASL$$ HASL$$,hasllll,334472857.0
Startup Community,Иннокентий,Inn_add,320031065.0
Startup Community,Ді ✨,di_ptrn,454016336.0
Startup Community,Mark Tween,mktween,233318220.0
Startup Community,Pryima_13,pryima_13,363633356.0
Startup Community,Eugene,EugeneNC,386059756.0
Startup Community,Daniil,DanilQuasar,244877593.0
Startup Community,Dasha StudyFree,dashakroshkina,390951212.0
Startup Community,LILIT,,665667981.0
Startup Community,Alexander_GCF,alex_gcf,348022641.0
Startup Community,Nata Ipaeva,Ipaeva,243502806.0
Startup Community,Ellis Zak,EllisZak,634549933.0
Startup Community,Dmitry K,dmitry1923,453408915.0
Startup Community,Sergey XIII,speed177,110867755.0
Startup Community,Твоя Киска,Kotan666,269472326.0
Startup Community,Ilija8897,Ilija8897,357876205.0
Startup Community,Michael,,373970854.0
Startup Community,sergei,,286474435.0
Startup Community,PJ 🐊,pavel_pj05,384470739.0
Startup Community,Yurii 365,Yuri_365,258082428.0
Startup Community,Александр Атцик,attsik,35782111.0
Startup Community,Evgeny,winyou,379087635.0
Startup Community,Сергей Андреевич,Sergey_Andreevich,537371540.0
Startup Community,Egor,goga_ex,349805344.0
Startup Community,Pol,CBDiol,279080851.0
Startup Community,Елена Кадач,Helen_Kadach,189266237.0
Startup Community,Жиган,mr_zhigach,182822428.0
Startup Community,Иван,TitanXivaN_BR,369197963.0
Startup Community,Kirill Terentev,KirillTerentev,309281198.0
Startup Community,Snezhana Mayskaya,mayskaya_snezhana_r,329477718.0
Startup Community,Igor,Yasonov,123625099.0
Startup Community,Рафис Бекбулатов,Bekbulatov_Rafis,337496716.0
Startup Community,Farid,nefarid,213316081.0
Startup Community,Kate,katelan,31091460.0
Startup Community,Serge Lavrinchuck,lavrinchuck,257578385.0
Startup Community,Кристина Шуст,tina_shust,330682289.0
Startup Community,Dmitriy Donskikh,DDonskikh,136381435.0
Startup Community,Alexander C,Alexander_V_C,496983804.0
Startup Community,Colress,enseitankado,461451169.0
Startup Community,Natalya Syomicheva,natalya_syomicheva,131785099.0
Startup Community,Vladimir Karnushin,vkarnushin,321646289.0
Startup Community,Mr.Pineapple,Mrbropineapple,652578658.0
Startup Community,Shabarshin Alexey,Aleksei,47700096.0
Startup Community,Denis Varaxin,VaraxinDenis,264056250.0
Startup Community,Егор Сергеевич,titanadmin,600909887.0
Startup Community,Vladimir,noonetimeusername,235182115.0
Startup Community,Андрей,,523558150.0
Startup Community,Igor,igorTelegramUser,330386665.0
Startup Community,ℕ 𝕚 𝕂,stork777,378082620.0
Startup Community,Kate Erina,erinakate,67222507.0
Startup Community,Alex,piezo_sp,172070775.0
Startup Community,Александр Андреев,andrejevs,450069490.0
Startup Community,𝐃𝐞𝐧𝐢𝐬 𝐂𝐡𝐞𝐭𝐯𝐞𝐫𝐢𝐤𝐨𝐯,D4time,185501357.0
Startup Community,Jamin Digital,jaminov,98430580.0
Startup Community,Vitaliy,Vitaliilys,295678864.0
Startup Community,Andrei,,497277237.0
Startup Community,Сергей,RemontAsicov,627730537.0
Startup Community,Renat Magdeev,magdeevrr,183353436.0
Startup Community,Михаил,michaelevsky,278681146.0
Startup Community,Gania Satieva,gsatieva,42069333.0
Startup Community,Александр,LaboratoryCorporTion,113348233.0
Startup Community,ⒶⓇⓈⒺⓃ,ArsIQ,47498445.0
Startup Community,Misha Misha,MikhailLucksh,165484337.0
Startup Community,Денис,,425931542.0
Startup Community,🍁F̸̱̃̏ò̷̧̨͈̞̥͔̬͕̻̄́̔̕r̵̫̼̈̈͐̂̓̈́ ̖̙̩ ̢͕̙i̸̡̢̯̻͈̺̪͑̉p̷̟̮̗̔̎͒̍̅̔̕ F̷͈͇͓̜͛͑̅͂͋̅͒̔͝a̸͉̓̓̐͋̕s̴͕̓̂̈́͌͗̕ͅt̴͍͎̉̀̔̔͛̔̈́̈͐i̸ ̢̡̯͕̦͉̻̦̈́͂͐k̵🍁,Forip_Fastiks,531722191.0
Startup Community,All,nutada,625655741.0
Startup Community,Лозенко Владимир,vladimirlgsf,348767646.0
Startup Community,Алиса,abaxe,632662372.0
Startup Community,Ilia P.,unknownpersonyouknow,83549773.0
Startup Community,Cin,cinerar,118217463.0
Startup Community,kleric,,312798279.0
Startup Community,Alexandr Alexeevich,Alexandr_Alexeevich,512909785.0
Startup Community,Denis Efremov,defremov21,172767742.0
Startup Community,Alex Ch,,479286844.0
Startup Community,Damir Rashitov,damirrash,190801642.0
Startup Community,Armane,savth,442670708.0
Startup Community,Sergey Daniloff,Pencroff,349244280.0
Startup Community,Ermiyaev Yakov,yacov93,210227873.0
Startup Community,Uncle Sam,,376261932.0
Startup Community,Roman Garanin,RomanTheKat,33113438.0
Startup Community,Сергей Сергей,sergey_re,551024889.0
Startup Community,Джон Сильвер,johnsilver1985,405131731.0
Startup Community,Dmitry,faustperson,218464712.0
Startup Community,Артур Яшин,,546273737.0
Startup Community,S3,gruzoon,313401239.0
Startup Community,Andrey,uuukk,363238600.0
Startup Community,Feodor Zyubanov / Фёдор Зюбанов,Hyperfoxus,118136780.0
Startup Community,Yulia,yuliabusy,212332065.0
Startup Community,Alex Rocket,SashaRocket,170020629.0
Startup Community,Sergiy Grigorovich,,608248685.0
Startup Community,Andrey Sergeich,AndreyKomin,375161649.0
Startup Community,Roman,TheHappiestMan,199116815.0
Startup Community,Dave Vasquez,baskelos,30427194.0
Startup Community,Pavel,telepasha,552417236.0
Startup Community,oleg_se,oleg_se,176516173.0
Startup Community,Evgeny Frolov,justino_love,143134669.0
Startup Community,Alex,Sovet_nik,156753370.0
Startup Community,Mitya Mir,Miya_Mir77,467875777.0
Startup Community,- -,,520288342.0
Startup Community,Lia 🇬🇧🇺🇦,lalicler,356036912.0
Startup Community,👾,Setisdam,319830465.0
Startup Community,Dima Krasnov,deorex,269836203.0
Startup Community,My Name,MyNameLegion,450573956.0
Startup Community,Артур,arturpumping,549429246.0
Startup Community,Раиль Шарафутдинов,Rail19may,313195635.0
Startup Community,Ярослава @doyourico,YasyaICO,422717524.0
Startup Community,mRemm,turianec,228110480.0
Startup Community,Vyacheslav Sheremetev,neuromark,277631231.0
Startup Community,Morning Star,MorN1ng_star,366102607.0
Startup Community,Андрей Андреев,andreyshariki,437987579.0
Startup Community,John Smith,johnsmith11,434365073.0
Startup Community,Onechka one BTC,OnechkaBTC,201274112.0
Startup Community,Anton G,chubaka_88,210054247.0
Startup Community,Sergey,si11ver,50318344.0
Startup Community,Роланд,RT01q,587209764.0
Startup Community,mr.Trump,mrTrumpp,113021394.0
Startup Community,Benny Blanco,Blanco_man,284078814.0
Startup Community,Oleg Sokolenko 🌀,olegsokolenko,2028114.0
Startup Community,Alex B,bespalex,70295669.0
Startup Community,Dima,,332456561.0
Startup Community,Vitalii,tgvitalii,273720860.0
Startup Community,Lavrenev Sergey,frizee,71055080.0
Startup Community,Vit Rum,,293224008.0
Startup Community,Anatoliy Slipchenko,anatoliyslipchenko1,492704067.0
Startup Community,Max,master_mind_m,115587583.0
Startup Community,DMS,DimasimusDKT,305314863.0
Startup Community,Igor,madblackshark,1428615.0
Startup Community,Maxim Maxim,,279283108.0
Startup Community,Алексей,loromirr,272515783.0
Startup Community,Black Mirror,Blackmrrr,502792776.0
Startup Community,Xeniya MTS,polnoch,104238535.0
Startup Community,.,Maybe93,375767355.0
Startup Community,Gor Tervn,gortervn,504647290.0
Startup Community,Alina 💎,Alina_Leonidovna,339251601.0
Startup Community,Н,mobileairdrop,597427087.0
Startup Community,Евгений,evgeniy_rudich,430813984.0
Startup Community,карма,Insomniah,398014692.0
Startup Community,Elias Khalilov,calirepub,317164324.0
Startup Community,Yuriy 🐼 Panarin,pxyup,87305923.0
Startup Community,Дима Нева,DimaNeva,230672596.0
Startup Community,Vladimir Deev,vdeev7,197217385.0
Startup Community,Denis Ovsienko,denissixtinin,485902464.0
Startup Community,Rain,raenvood,583877617.0
Startup Community,🔋,pavelcorp,153952579.0
Startup Community,Olga Miroshnikova,olga_miro,269754756.0
Startup Community,Yuri Drogan,ydrogan,57258970.0
Startup Community,Dmitriy Alexandrovich,Dmitriychuk,339754412.0
Startup Community,Бахтияр Рахимбеков,,401259720.0
Startup Community,Обычный Пользователь,standart_user,519991152.0
Startup Community,Danielle Oxyelle,danielle_oxyelle,352005335.0
Startup Community,George Brown,gbryanov,150635.0
Startup Community,Тёма,schtschenok,3187194.0
Startup Community,Владимир Аносов,,501857157.0
Startup Community,X III,,579471659.0
Startup Community,Aleksey Kaporskiy,kaporskiy_physmath,218516628.0
Startup Community,Ксения Крюкова,Kseny37,245115536.0
Startup Community,Ватизлав Залевский,zalevskiy777,466675846.0
Startup Community,А P,SingularityFreak,508088679.0
Startup Community,Serious_Vlad,Serious_Vlad,520530461.0
Startup Community,Sheldon Cooper,profoundme,305231041.0
Startup Community,Julia,julia_mnlv,400638907.0
Startup Community,Ąząt Rímovįçh,Plutus777,398016545.0
Startup Community,Олег Лупиков,lupikovoleg,34764108.0
Startup Community,Анна Раинчик (Onix),Onix_14,92808451.0
Startup Community,Alexander,StolenDemocracy,184687052.0
Startup Community,Roman Fomichev,rf00721,175439324.0
Startup Community,BARSUCHKA ★,barsuchka,564243957.0
Startup Community,Jefferson,andrepechen,270455905.0
Startup Community,Kate,katerynakoss,213273013.0
Startup Community,Pict,ruggedit,249755740.0
Startup Community,Archi Marchi,Iddol,308782522.0
Startup Community,AA,teddiesartist,488314360.0
Startup Community,Артем Климин,tema_klimin,365259110.0
Startup Community,KD,Iparni007,551219.0
Startup Community,Sergey,sergey,2309559.0
Startup Community,Sasha Kolochegova,skolochegova,205346509.0
Startup Community,Andrei,alaniv,538268717.0
Startup Community,Kostik Kizilov,robokostya,357073079.0
Startup Community,Roman O2 Is it me.,O2Roman,118089910.0
Startup Community,Ян Чортан,Yanis84,364533709.0
Startup Community,🇷🇺 Andre,Andman,191269409.0
Startup Community,Алексей Андреев,imagrutwo,409428991.0
Startup Community,Евген,K3Loff,92371699.0
Startup Community,Shazam,shazam_m,428372472.0
Startup Community,Сергей,serg89s,221549022.0
Startup Community,M C,haveanicedayz,264094418.0
Startup Community,Ovannes Mesropyan,ovannesmov,70201984.0
Startup Community,Vladimir Ternovoi,Vpt1987,365048894.0
Startup Community,Василёк Писинкин,irvka,448681977.0
Startup Community,Igor,igor_8_8,215194444.0
Startup Community,Nikita Papkov,ndpapkov,309130865.0
Startup Community,Pirog,,463098092.0
Startup Community,точка точка запятая,,513444203.0
Startup Community,Роман,,503923279.0
Startup Community,Кирилл,Kirill2319,37006720.0
Startup Community,Taras D,doxadoxa,94650650.0
Startup Community,Мария Морякова,Your_Masha,374334268.0
Startup Community,Любимый ♥️,,142460857.0
Startup Community,R G,RGenius,251147722.0
Startup Community,Artem Hitchenko,argitchenko,289223806.0
Startup Community,Cookie,CookiesAM,365793779.0
Startup Community,Игорь,igoron555,249558402.0
Startup Community,ɑʌ૯κςɑⲏ∂ƿ ƿ૯ηκυⲏ,repkin81,27704412.0
Startup Community,Dmitry Stepanov,StepanovDmitry,194554528.0
Startup Community,Wslav,projecto,2319662.0
Startup Community,Ilia Gerasimov,gilyaru,58431960.0
Startup Community,𝚅𝚜𝚎𝚟𝚘𝚕𝚘𝚍,Draqonic,235204834.0
Startup Community,Lexx MorningStar,LexxMornigStar,459375656.0
Startup Community,Ольга Гвоздкова,O_Gvozdkova,70034776.0
Startup Community,Nikolay Shayhutdinov,nikolay_shay,324193743.0
Startup Community,Андрей Савушкин,savushkinandrew,168591430.0
Startup Community,Sergey Litvinov,ssroyal,57046659.0
Startup Community,Твой Друг,everydayfriend,343036671.0
Startup Community,Fati Karelina,FatiKarelina,187818733.0
Startup Community,Alexander Shubin,Alexshub15,272639308.0
Startup Community,Sergey Rudykh,sere_ga93,332555070.0
Startup Community,Костя Атрощенко,atrokost,268053738.0
Startup Community,Pihta,StanislavPihta,289146789.0
Startup Community,Anthony,SaintStranger,133087016.0
Startup Community,Misha Belenkin,otzivPR,308923827.0
Startup Community,Konstantin,konsth,193627653.0
Startup Community,Oleg Chudakov,OlegChudakov,300967149.0
Startup Community,Zanyan,dzanyan,374898339.0
Startup Community,Чистый Лист,HeroOfGalaxy,366569356.0
Startup Community,Artem Sin,sybore,208871800.0
Startup Community,Евгений Лузгин,,391557425.0
Startup Community,Elena,,315342588.0
Startup Community,Gera,,464581270.0
Startup Community,*_+,,357857435.0
Startup Community,Анатолий Дуров с поселка,UncleTolik,44915076.0
Startup Community,Andrew Kornevin,izosorbidadinitrat,357005781.0
Startup Community,Jackie D.,mordor777,143146673.0
Startup Community,Polkovnik Parada,koffing_178,161902865.0
Startup Community,Antonio Anton,,512406184.0
Startup Community,Max,heymaxim,580899.0
Startup Community,Vitaly Igorevich,vitalyisaichev,289205004.0
Startup Community,Павел Чуриков,PidjakvTeme,438848105.0
Startup Community,John,John_Richking,345456198.0
Startup Community,Vasiliev Artyom,scapaflow,240507435.0
Startup Community,❗️Dreamer🐬,WoWDreamer,251163698.0
Startup Community,Pavel 🕷 Larёv,larev,76565081.0
Startup Community,Maxim Izmailov,izm_max,164329509.0
Startup Community,Роман Новакин,novelios,436203612.0
Startup Community,Denis,radkevich_denis,193817817.0
Startup Community,Artem Smirnov,artem76ru,195739162.0
Startup Community,Станислав Румянцев,stanrum,187382739.0
Startup Community,Eugine-x,Euginex,34054908.0
Startup Community,Александр Васильев,wasilew,172035835.0
Startup Community,Aleksei Tikhonov,lexeek,111498813.0
Startup Community,Роман,gru03,278630946.0
Startup Community,Dmitry N,DmitryN,208157251.0
Startup Community,Богдан Какуша,Bogdanural,433110610.0
Startup Community,🍅,bAzOo,300991700.0
Startup Community,Максим,mzhuin,475265612.0
Startup Community,Евгений,johnnyept,441140400.0
Startup Community,Ellina,ellina22,436217119.0
Startup Community,ADMINS ᴰᵉᵛᵀᵉᵃᵐ,VSCOMPANY,248399606.0
Startup Community,K B,Kamilange,100314985.0
Startup Community,Oleg,,344004228.0
Startup Community,Izzi,agany23,396605540.0
Startup Community,Divon,Div0n,223450390.0
Startup Community,Alexey Belyy,aleksebel21,183428712.0
Startup Community,Elena,,48152661.0
Startup Community,Елена Буланова Mimicry communication,,211548440.0
Startup Community,Vladimir,getcher,47881364.0
Startup Community,max plotnikov 💬,maxplotnikov,56235436.0
Startup Community,Wenceslaus Flyx,Xyragan,196271692.0
Startup Community,Serg,electrosky,161055718.0
Startup Community,Sigvard Ruegen,SigvardRuegen,131909636.0
Startup Community,Evgenia,eugeniaSSS,191143139.0
Startup Community,Aleksandr Polishchuk,ap_alex,253942375.0
Startup Community,Amr. St,,360425947.0
Startup Community,SergioDer,Sergioder,185431484.0
Startup Community,Марина Марина,,423607630.0
Startup Community,Anna ANNA,,302901675.0
Startup Community,Dmitry Plastinin,dplastinin,46624445.0
Startup Community,Солдатов Дмитрий,soldatov_lawchina,306446885.0
Startup Community,Alex Fomin,,269120533.0
Startup Community,Vladimir Veselovskiy,veselovskiyv,185357619.0
Startup Community,Mikhail Pugovkin,MikhailPugovkin,401380211.0
Startup Community,Sergey Kiryashov,kiryashov,109252529.0
Startup Community,DM,,108418167.0
Startup Community,Fett,,402843584.0
Startup Community,Yet Another Stats (β),yetanotherstatsbot,284043970.0
Startup Community,Я,Abbrakadabra,84012969.0
Startup Community,Андрей,,76458148.0
Startup Community,Sergiy,,75470043.0
Startup Community,Roma Joy,Reason4joy,94635931.0
Startup Community,Михаил,b2biz,102454460.0
Startup Community,Кирилл Рахалин,,431917992.0
Startup Community,💖✨🦄🍀🌈⭐️🌸,Kskskristina,118852215.0
Startup Community,Rod,,66325695.0
Startup Community,Mikael,AskMikael,36559785.0
Startup Community,Ilya Savelev,sim77,182268870.0
Startup Community,Ренат Халиуллов,,261634776.0
Startup Community,Ruslan aka DUDE,ruslan001,101606096.0
Startup Community,Михаил ХXX,Eastwood28,251930608.0
Startup Community,H F,HR_FRs,237523426.0
Startup Community,Viktor,atlh1,399151811.0
Startup Community,Vladimir Samoylo,vlad_s70,125160276.0
Startup Community,Petr Bro,,319386296.0
Startup Community,Сергей,m01010001,361556675.0
Startup Community,Victoria Timonova,,264200724.0
Startup Community,Ilia,ilktel,243365267.0
Startup Community,Серёжка,SamRevolta,237956219.0
Startup Community,Стёпа,ztepler,88783742.0
Startup Community,Stefan Boitan,boitan_stefan,353704366.0
Startup Community,Alexander Davydov,nyddle,486570.0
Startup Community,Daniil Golovanov,,242779929.0
Startup Community,Алексей Сотников,alexeysotnikov,17467028.0
Startup Community,IT Lawyer,ITLawer,397649887.0
Startup Community,Vladislav,Username1487,61123624.0
Startup Community,Anton S,AntonSim,225347280.0
Startup Community,Kirill Gareev,,440031576.0
Startup Community,Андрей .,onlywind,375030784.0
Startup Community,BLVCK MVGIC,BLVCKMVGIC87,304711645.0
Startup Community,🤍,,443914240.0
Startup Community,Sergio Li,Sergini,91582939.0
Startup Community,Владислав Мыськив,vladis082,417816946.0
